segreg flgctrl inout string break cond shftrot decimal binary conver stack control branch bit logical arith datamov
0 0 0 1 0 0 0 0 0 0 6 0 2 0 10 5 20
0 0 0 1 0 0 0 0 0 0 13 0 2 0 2 10 48
0 0 0 1 0 0 0 0 0 0 41 0 9 0 83 10 201
0 0 0 0 0 0 0 0 0 0 762 54 2577 0 0 381 3050
0 0 0 1 0 0 0 0 0 0 4 0 3 0 1 3 18
0 0 0 1 0 0 0 0 0 0 5 0 1 0 6 5 26
0 0 0 1 0 0 0 0 0 0 5 0 17 0 18 27 86
0 0 0 1 0 0 0 0 0 0 7 1 4 0 0 5 16
0 0 0 1 0 0 0 0 0 0 7 1 4 0 5 3 21
0 0 0 1 0 0 0 0 0 0 5 1 59 0 58 3 75
0 0 0 1 0 0 0 0 0 0 8 0 1 0 2 4 18
0 0 0 1 0 0 0 0 0 0 6 1 6 0 6 6 24
0 0 0 1 0 0 0 0 0 0 68 0 19 0 160 34 228
0 0 0 1 0 0 0 0 0 0 6 2 22 0 3 34 161
0 0 0 1 0 0 0 0 0 0 6 0 1 0 1 2 8
0 0 0 1 0 0 0 0 0 0 4 0 2 0 1 2 9
0 0 0 1 0 0 0 0 0 0 6 1 1 0 3 6 30
0 0 0 1 0 0 0 0 0 0 9 0 1 0 13 4 31
0 0 0 1 0 0 0 0 0 0 18 0 1 0 24 7 54
0 0 0 1 0 0 0 0 0 0 15 0 1 0 33 6 72
0 0 0 1 0 0 0 0 0 0 9 0 1 0 18 4 33
0 0 0 1 0 0 0 0 0 0 8 0 1 0 8 12 25
0 0 0 1 0 0 0 0 0 0 4 0 21 0 19 33 70
0 0 0 1 0 0 0 0 0 0 6 2 1 0 5 22 129
0 0 0 1 0 0 0 0 0 0 8 2 397 0 130 1282 2643
0 0 0 1 0 0 0 0 0 0 224 0 121 0 0 767 1539
0 0 0 1 0 0 0 0 0 0 64 0 43 0 0 233 445
0 0 0 1 0 0 0 0 0 0 13 2 1 0 4 6 92
0 0 0 1 0 0 0 0 0 0 7 2 1 0 4 5 34
0 0 0 1 0 0 0 0 0 0 9 2 1 0 7 11 50
0 0 0 1 0 0 0 0 0 0 4 0 4 0 4 3 9
0 0 0 1 0 0 0 0 0 0 6 1 21 0 0 10 45
0 0 0 1 0 0 0 0 0 0 8 1 1 0 4 5 23
0 0 0 1 0 0 0 0 0 0 4 0 2 0 1 3 7
0 0 0 1 0 0 0 0 0 0 9 0 2 0 0 4 11
0 0 0 1 0 0 0 0 0 0 13 1 8 0 11 3 83
0 0 0 1 0 0 0 0 0 0 6 1 2 0 1 10 32
0 0 0 1 0 0 0 0 0 0 6 0 7 0 3 4 16
0 0 0 1 0 0 0 0 0 0 7 0 1 0 1 3 9
0 0 0 1 0 0 0 0 0 0 7 0 1 0 0 3 5
0 0 0 1 0 0 0 0 0 0 5 1 1 0 2 4 15
0 0 0 1 0 0 0 0 0 0 4 1 1 0 4 4 12
0 0 0 1 0 0 0 0 0 0 6 1 8 0 6 8 21
0 0 0 1 0 0 0 0 0 0 7 2 10 0 9 8 28
0 0 0 1 0 0 0 0 0 0 6 0 7 0 12 12 39
0 0 0 1 0 0 0 0 0 0 8 0 2 0 3 6 17
0 0 0 1 0 0 0 0 0 0 4 0 6 0 7 4 16
0 0 0 1 0 0 0 0 0 0 53 0 31 0 4 22 99
0 0 0 1 0 0 0 0 0 0 5 0 3 0 5 5 22
0 0 0 1 0 0 0 0 0 0 6 0 2 0 1 6 25
0 0 0 0 0 0 0 0 0 0 21 12 21 0 1207 2409 2578
0 0 0 1 0 0 0 0 0 0 6 0 149 0 0 51 588
0 0 0 1 0 0 0 0 0 0 7 0 2 0 6 12 36
0 0 0 1 0 0 0 0 0 0 8 0 1 0 3 4 9
0 0 0 1 0 0 0 0 0 0 36 0 71 0 2 105 325
0 0 0 1 0 0 0 0 0 0 4 0 9 0 1 11 28
0 0 0 1 0 0 0 0 0 0 5 0 1 0 1 3 21
0 0 0 0 0 0 0 0 0 0 3 0 0 0 1 0 12
0 0 0 1 0 0 0 0 0 0 4 0 2 0 3 3 19
0 0 0 1 0 0 0 0 0 0 5 0 2 0 2 6 17
0 0 0 1 0 0 0 0 0 0 4 0 8 0 4 20 16
0 0 0 1 0 0 0 0 0 0 22 0 39 0 9 40 140
0 0 0 1 0 0 0 0 0 0 7 0 1 0 2 4 10
0 0 0 1 0 0 0 0 0 0 6 0 1 0 1 12 35
0 0 0 13 0 0 0 0 0 0 84 7 151 0 79 272 816
0 0 0 1 0 0 0 0 0 0 6 1 5 0 6 8 30
0 0 0 1 0 0 0 0 0 0 5 1 4 0 4 5 18
0 0 0 1 0 0 0 0 0 0 5 0 1 0 0 2 3
0 0 0 1 0 0 0 0 0 0 8 2 1 0 0 4 19
0 0 0 1 0 0 0 0 0 0 11 0 1 0 1 4 30
0 0 0 1 0 0 0 0 0 0 9 0 1 0 0 4 15
0 0 0 1 0 0 0 0 0 0 9 4 1 0 0 9 25
0 0 0 1 0 0 0 0 0 0 10 2 2 0 7 5 32
0 0 0 1 0 0 0 0 0 0 21 0 4 0 1 5 54
0 0 0 1 0 0 0 0 0 0 4 0 3 0 96 3 89
0 0 0 1 0 0 0 0 0 0 5 0 1 0 4 7 113
0 0 0 1 0 0 0 0 0 0 9 0 205 0 100 802 1911
0 0 0 1 0 0 0 0 0 0 4 0 3 0 1 2 5
0 0 0 1 0 0 0 0 0 0 4 0 22 0 13 5 23
0 0 0 1 0 0 0 0 0 0 6 1 3 0 5 4 14
0 0 0 1 0 0 0 0 0 0 6 0 1 0 2 3 18
0 0 0 1 0 0 0 0 0 0 6 0 1 0 2 3 18
0 0 0 1 0 0 0 0 0 0 6 1 3 0 6 8 45
0 0 0 1 0 0 0 0 0 0 4 0 1 0 2 2 8
0 0 0 1 0 0 0 0 0 0 6 0 1 0 1 3 10
0 0 0 1 0 0 0 0 0 0 9 0 3 0 2 2 20
0 0 0 1 0 0 0 0 0 0 5 0 434 0 135 69 141
0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 2 15
0 0 0 1 0 0 0 0 0 0 7 1 1 0 11 2 27
0 0 0 1 0 0 0 0 0 0 6 0 1 0 0 3 11
0 0 0 1 0 0 0 0 0 0 7 1 1 0 3 2 7
0 0 0 1 0 0 0 0 0 0 7 1 1 0 1 2 7
0 0 0 1 0 0 0 0 0 0 6 0 1 0 3 3 18
0 0 0 1 0 0 0 0 0 0 10 0 3 0 1 2 29
0 0 0 1 0 0 0 0 0 0 6 1 1 0 2 3 15
0 0 0 1 0 0 0 0 0 0 15 0 4 0 5 7 31
0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 1 20
0 0 0 1 0 0 0 0 0 0 17 0 339 0 408 200 1221
0 0 0 1 0 0 0 0 0 0 23 0 9 0 9 5 45
0 0 0 1 0 0 0 0 0 0 7 1 1 0 0 7 10
0 0 0 1 0 0 0 0 0 0 9 0 1 0 4 6 37
0 0 0 1 0 0 0 0 0 0 4 1 54 0 53 2 156
0 0 0 1 0 0 0 0 0 0 5 0 1 0 1 2 7
0 0 0 1 0 0 0 0 0 0 13 0 1 0 0 6 23
0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 5
0 0 0 1 0 0 0 0 0 0 4 0 1 0 2 8 37
0 0 0 1 0 0 0 0 0 0 8 2 197 0 130 132 656
0 0 0 1 0 0 0 0 0 0 6 0 1 0 0 7 20
0 0 0 1 0 0 0 0 0 0 6 0 2 0 1 11 20
0 0 0 1 0 0 0 0 0 0 7 1 13 0 37 22 80
0 0 0 1 0 0 0 0 0 0 9 2 1 0 54 7 38
0 0 0 57 0 0 0 0 0 0 24 7 15 0 0 59 192
0 0 0 1 0 0 0 0 0 0 20 12 30 0 12 331 623
0 0 0 1 0 0 0 0 0 0 9 0 1 0 2 2 14
0 0 0 1 0 0 0 0 0 0 4 0 1 0 19 20 15
0 0 0 1 0 0 0 0 0 0 7 0 1 0 3 8 25
0 0 0 1 0 0 0 0 0 0 7 1 1 0 1 10 9
0 0 0 1 0 0 0 0 0 0 7 1 1 0 5 4 9
0 0 0 1 0 0 0 0 0 0 7 1 3 0 5 5 20
0 0 0 1 0 0 0 0 0 0 14 2 15 0 4 14 68
0 0 0 1 0 0 0 0 0 0 6 0 1 0 0 214 279
0 0 0 1 0 0 0 0 0 0 7 1 1 0 8 3 12
0 0 0 1 0 0 0 0 0 0 5 0 1 0 4 3 19
0 0 0 1 0 0 0 0 0 0 6 0 1 0 2 3 25
0 0 0 1 0 0 0 0 0 0 22 0 1 0 3 17 88
0 0 0 1 0 0 0 0 0 0 6 1 1 0 6 14 41
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 1 20
0 0 0 1 0 0 0 0 0 0 8 1 1 0 3 3 21
0 0 0 1 0 0 0 0 0 0 8 1 1 0 3 5 21
0 0 0 1 0 0 0 0 0 0 6 0 1 0 0 6 15
0 0 0 1 0 0 0 0 0 0 24 0 1 0 10 18 87
0 0 0 1 0 0 0 0 0 0 5 0 1 0 0 2 3
0 0 0 1 0 0 0 0 0 0 5 0 1 0 9 2 30
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 1 0 0 0 0 0 0 5 0 1 0 0 2 3
0 0 0 1 0 0 0 0 0 0 5 0 1 0 57 2 174
0 0 0 1 0 0 0 0 0 0 5 0 1 0 57 2 174
0 0 0 1 0 0 0 0 0 0 5 0 1 0 0 2 3
0 0 0 1 0 0 0 0 0 0 5 0 1 0 27 2 84
0 0 0 6 0 0 0 0 0 0 0 0 0 0 2 2 15
0 0 0 1 0 0 0 0 0 0 5 0 1 0 0 2 3
0 0 0 1 0 0 0 0 0 0 4 0 9 0 0 2 4
0 0 0 1 0 0 21 0 0 0 197 0 1 0 36 170 1179
0 0 0 1 0 0 12 0 0 0 197 0 1 0 120 122 1197
0 0 0 1 0 0 12 0 0 0 197 0 1 0 120 122 1197
0 0 0 1 0 0 12 0 0 0 197 0 1 0 120 122 1197
0 0 0 1 0 0 12 0 0 0 42 0 1 0 62 15 239
0 0 0 1 0 0 12 0 0 0 197 0 1 0 192 122 1227
0 0 0 1 0 0 12 0 0 0 197 0 1 0 192 122 1227
0 0 0 1 0 0 0 0 0 0 6 0 309 0 102 644 1470
0 0 0 1 0 0 0 0 0 0 130 0 73 0 22 220 571
0 0 0 1 0 0 0 0 0 0 4 0 129 0 2 114 350
0 0 0 1 0 0 0 0 0 0 5 1 1 0 0 4 6
0 0 0 1 0 0 0 0 0 0 6 1 1 0 4 3 33
0 0 0 1 0 0 0 0 0 0 13 4 1 0 0 2 15
0 0 0 1 0 0 0 0 0 0 12 8 1 0 0 50 168
0 0 0 1 0 0 0 0 0 0 12 8 1 0 6 51 150
0 0 0 1 0 0 0 0 0 0 6 0 2 0 2 3 15
0 0 0 1 0 0 0 0 0 0 9 3 1 0 20 13 74
0 0 0 1 0 0 0 0 0 0 6 0 1 0 10 10 30
0 0 0 1 0 0 0 0 0 0 21 17 21 0 27 76 373
0 0 0 1 0 0 0 0 0 0 22 18 15 0 31 71 415
0 0 0 1 0 0 0 0 0 0 32 19 43 0 72 127 843
0 0 0 1 0 0 0 0 0 0 23 4 31 0 28 119 638
0 0 0 1 0 0 0 0 0 0 49 1 14 0 59 45 244
0 0 0 0 0 0 0 0 0 0 135 135 1059 0 0 632 4359
0 0 0 0 0 0 0 0 0 0 0 0 1545 0 7 1635 3746
0 0 0 1 0 0 0 0 0 0 6 1 10 0 2 17 34
0 0 0 1 0 0 0 0 0 0 6 0 2 0 2 3 13
0 0 0 1 0 0 0 0 0 0 4 0 1 0 1 2 11
0 0 0 1 0 0 0 0 0 0 6 0 5 0 1 8 28
0 0 0 1 0 0 0 0 0 0 8 0 1 0 0 4 10
0 0 0 1 0 0 0 0 0 0 5 1 9 0 10 49 80
0 0 0 1 0 0 0 0 0 0 5 1 4 0 3 16 53
0 0 0 1 0 0 0 0 0 0 8 1 1 0 3 7 41
0 0 0 1 0 0 0 0 0 0 14 7 1 0 2 11 41
0 0 0 1 0 0 0 0 0 0 4 0 3 0 24 59 198
0 0 0 0 0 0 0 0 0 0 0 0 1584 0 0 1107 5242
0 0 0 0 0 0 0 0 0 0 168 167 755 0 0 426 3944
0 0 0 1 0 0 0 0 0 0 6 0 1 0 2 4 23
0 0 0 1 0 0 0 0 0 0 7 1 1 0 0 6 21
0 0 0 1 0 0 0 0 0 0 4 0 1 0 0 5 6
0 0 0 1 0 0 0 0 0 0 4 0 1 0 3 5 4
0 0 0 1 0 0 0 0 0 0 4 0 1 0 5 2 4
0 0 0 1 0 0 0 0 0 0 4 0 1 0 0 3 4
0 0 0 0 0 0 0 0 0 0 8 0 0 0 4 6 85
0 0 0 1 0 0 0 0 0 0 8 0 1 0 0 4 10
0 0 0 1 0 0 0 0 0 0 138 0 80 0 0 259 473
0 0 0 1 0 0 0 0 0 0 76 0 37 0 0 38 165
0 0 0 1 0 0 0 0 0 0 20 0 1 0 0 18 59
0 0 0 1 0 0 0 0 0 0 5 1 1 0 4 9 40
0 0 0 1 0 0 0 0 0 0 366 32 319 0 384 990 4857
0 0 0 1 0 0 0 0 0 0 5 0 12 0 4 14 45
0 0 0 1 0 0 0 0 0 0 5 1 4 0 3 7 35
0 0 0 1 0 0 0 0 0 0 7 3 3 0 3 14 61
0 0 0 1 0 0 0 0 0 0 5 1 8 0 4 29 127
0 0 0 1 0 0 0 0 0 0 5 1 42 0 39 58 178
0 0 0 1 0 0 0 0 0 0 5 1 18 0 3 26 77
0 0 0 1 0 0 0 0 0 0 5 1 18 0 3 30 81
0 0 0 1 0 0 0 0 0 0 5 1 4 0 3 17 44
0 0 0 1 0 0 0 0 0 0 5 1 6 0 3 32 80
0 0 0 1 0 0 0 0 0 0 214 16 152 0 200 535 2222
0 0 0 1 0 0 0 0 0 0 6 2 2 0 3 6 39
0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 1 14
0 0 0 0 0 0 0 0 0 0 302 301 695 0 578 1263 5191
0 0 0 1 0 0 0 0 0 0 5 1 1 0 3 6 31
0 0 0 1 0 0 0 0 0 0 24 20 221 0 31 346 1240
0 0 0 1 0 0 0 0 0 0 5 0 3 0 3 6 27
0 0 0 1 0 0 0 0 0 0 5 1 4 0 4 18 44
0 0 0 1 0 0 0 0 0 0 6 2 13 0 10 21 85
0 0 0 1 0 0 0 0 0 0 5 1 9 0 4 32 88
0 0 0 1 0 0 0 0 0 0 230 32 152 0 200 552 2835
0 0 0 1 0 0 0 0 0 0 25 5 25 0 29 68 303
0 0 0 1 0 0 0 0 0 0 6 0 1 0 1 3 18
0 0 0 1 0 0 0 0 0 0 4 0 17 0 2 31 74
0 0 0 1 0 0 0 0 0 0 4 0 1 0 2 4 21
0 0 0 1 0 0 0 0 0 0 4 0 1 0 2 4 21
0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 1 25
0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 1 25
0 0 0 1 0 0 0 0 0 0 7 0 1 0 0 4 8
0 0 0 0 0 0 0 0 0 0 0 0 192 0 193 2895 5983
0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 1 23
0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 2 32
0 0 0 1 0 0 0 0 0 0 6 0 2 0 1 2 10
0 0 0 1 0 0 0 0 0 0 6 0 2 0 2 3 11
0 0 0 1 0 0 0 0 0 0 6 0 3 0 2 3 11
0 0 0 1 0 0 0 0 0 0 5 1 1 0 0 3 10
0 0 0 1 0 0 0 0 0 0 5 1 1 0 1 4 15
0 0 0 1 0 0 0 0 0 0 6 2 3 0 0 8 21
0 0 0 1 0 0 0 0 0 0 7 1 1 0 7 2 9
0 0 0 1 0 0 0 0 0 0 4 0 1 0 1 4 6
0 0 0 1 0 0 0 0 0 0 4 0 1 0 0 2 3
0 0 0 1 0 0 0 0 0 0 4 0 1 0 1 5 7
0 0 0 1 0 0 0 0 0 0 6 1 1 0 1 3 12
0 0 0 1 0 0 0 0 0 0 5 0 1 0 0 2 3
0 0 0 1 0 0 0 0 0 0 7 1 1 0 0 8 15
0 0 0 1 0 0 0 0 0 0 6 1 1 0 0 4 8
